item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
2759,1116,24,2,263.58,0.05
2760,1117,52,5,71.96,0.1
2761,1117,4,1,658.14,0.0
2762,1118,29,1,216.58,0.2
2763,1118,5,1,689.1,0.0
2764,1118,40,1,637.81,0.15
2765,1119,32,2,451.57,
2766,1119,2,3,44.88,0.05
2767,1119,6,4,474.83,0.05
2768,1119,16,4,442.59,0.15
2769,1120,16,1,422.99,
2770,1121,21,3,667.03,0.0
2771,1121,42,5,466.85,0.15
2772,1121,24,3,249.62,0.1
2773,1121,52,1,71.86,0.15
2774,1122,43,2,254.63,0.05
2775,1123,42,4,500.89,0.05
2776,1123,59,1,688.99,0.05
2777,1123,49,4,285.06,0.15
2778,1123,59,5,746.46,0.2
2779,1124,9,5,28.87,0.1
2780,1125,47,1,382.78,0.0
2781,1125,51,5,178.26,0.0
2782,1126,47,2,384.07,0.2
2783,1126,56,5,352.51,0.2
2784,1127,49,5,289.32,0.15
2785,1128,3,2,542.58,0.05
2786,1128,41,4,44.13,0.2
2787,1128,36,5,646.13,0.1
2788,1129,7,4,223.55,0.2
2789,1129,9,4,29.21,0.0
2790,1130,45,2,375.08,0.1
2791,1130,46,2,605.07,
2792,1130,50,5,338.42,0.1
2793,1131,15,3,169.16,0.05
2794,1132,55,4,555.7,0.15
2795,1133,20,1,546.64,0.2
2796,1133,1,1,664.32,0.15
2797,1134,28,5,300.31,
2798,1135,3,5,549.05,0.15
2799,1135,58,4,105.56,0.15
2800,1135,57,4,266.07,0.1
2801,1136,4,2,664.45,0.15
2802,1136,8,3,177.56,0.0
2803,1136,1,1,677.37,0.0
2804,1136,35,2,487.8,
2805,1137,20,5,571.53,0.15
2806,1137,32,3,433.93,0.1
2807,1137,20,5,534.98,0.1
2808,1138,27,1,702.99,
2809,1138,39,3,165.14,0.0
2810,1138,12,1,114.1,0.2
2811,1138,14,2,276.9,0.1
2812,1139,58,4,110.01,0.15
2813,1139,52,3,70.32,0.05
2814,1140,9,5,26.69,0.2
2815,1140,15,4,149.27,0.0
2816,1141,8,3,188.71,0.1
2817,1141,44,5,793.6,0.1
2818,1142,59,2,706.23,
2819,1142,15,4,161.94,
2820,1142,50,4,363.99,0.1
2821,1143,10,1,634.11,0.2
2822,1143,40,3,657.03,0.05
2823,1144,6,1,544.61,
2824,1144,55,2,481.99,0.05
2825,1144,4,2,651.42,0.15
2826,1145,16,5,432.75,0.15
2827,1145,57,4,275.49,0.1
2828,1146,32,5,422.61,0.1
2829,1146,18,3,641.72,
2830,1147,45,5,357.71,
2831,1147,43,5,227.37,
2832,1147,21,2,641.69,0.05
2833,1147,35,5,522.75,0.15
2834,1148,14,5,256.43,0.2
2835,1148,28,2,306.11,0.2
2836,1148,37,4,70.71,0.1
2837,1148,28,5,288.56,0.1
2838,1149,37,5,68.98,
2839,1149,52,4,67.46,
2840,1149,60,4,376.64,0.2
2841,1149,19,2,385.93,
2842,1150,28,3,287.2,0.15
2843,1150,35,2,464.79,0.1
2844,1151,42,5,504.62,0.15
2845,1151,33,5,659.71,0.05
2846,1152,11,5,150.08,0.15
2847,1152,21,3,683.49,0.0
2848,1152,16,3,469.63,0.0
2849,1152,47,4,391.84,0.05
2850,1153,49,2,323.21,0.2
2851,1153,6,4,531.82,0.15
2852,1153,42,3,461.57,0.2
2853,1153,36,5,562.23,0.2
2854,1154,39,2,162.09,0.0
2855,1154,55,5,494.31,0.0
2856,1154,33,3,617.96,0.1
2857,1155,16,5,488.51,0.0
2858,1156,4,1,659.66,0.2
2859,1156,27,5,681.59,0.2
2860,1157,5,1,654.72,0.05
2861,1157,28,1,270.26,0.05
2862,1157,26,1,828.66,0.05
2863,1158,27,3,723.98,0.05
2864,1158,5,5,669.21,0.05
2865,1159,31,3,177.03,0.2
2866,1159,57,3,281.0,0.0
2867,1160,47,3,381.84,0.2
2868,1160,9,3,30.53,0.15
2869,1161,18,5,596.63,0.2
2870,1161,19,3,418.02,0.0
2871,1161,53,1,328.44,0.0
2872,1161,42,5,504.69,0.2
2873,1162,14,1,261.09,0.15
2874,1162,20,3,555.9,0.2
2875,1162,48,4,489.13,
2876,1163,41,3,40.6,
2877,1164,22,2,549.31,0.0
2878,1164,47,4,353.7,0.15
2879,1164,8,1,184.78,0.15
2880,1164,34,5,797.92,0.0
2881,1165,47,1,359.43,0.0
2882,1165,52,3,70.58,0.0
2883,1166,8,3,202.75,0.0
2884,1166,31,1,186.16,0.0
2885,1166,12,1,124.92,
2886,1167,27,2,642.5,0.05
2887,1168,33,4,610.52,0.0
2888,1168,1,1,681.55,0.0
2889,1168,6,3,482.7,0.2
2890,1168,52,4,73.44,0.2
2891,1169,36,1,639.59,0.0
2892,1169,24,1,242.06,0.15
2893,1170,20,3,543.65,0.1
2894,1171,21,5,651.54,0.1
2895,1171,20,1,565.64,0.05
2896,1172,19,3,384.48,0.2
2897,1172,20,2,548.08,0.1
2898,1172,29,5,214.47,0.15
2899,1172,25,4,334.33,0.1
2900,1173,30,5,93.78,
2901,1173,10,3,664.73,0.0
2902,1173,41,1,39.6,0.05
2903,1173,25,4,344.02,0.2
2904,1174,43,1,250.19,
2905,1174,3,2,560.58,0.0
2906,1174,20,4,594.78,0.2
2907,1175,29,4,205.89,0.05
2908,1176,43,2,251.7,0.05
2909,1176,18,1,609.72,0.05
2910,1176,10,4,588.33,0.15
2911,1177,19,1,393.16,0.2
2912,1177,56,1,371.93,0.05
2913,1177,31,4,189.22,
2914,1178,21,3,649.23,0.0
2915,1178,57,4,259.36,0.1
2916,1179,30,4,95.1,0.2
2917,1179,3,2,512.23,0.2
2918,1180,14,1,283.12,0.15
2919,1180,27,3,707.41,0.1
2920,1180,10,3,671.24,0.1
2921,1180,58,4,106.12,0.1
2922,1181,51,4,177.24,0.0
2923,1181,56,3,379.23,0.05
2924,1182,17,1,156.53,
2925,1182,38,4,195.92,0.15
2926,1183,33,5,644.33,0.0
2927,1183,43,2,249.97,0.2
2928,1183,10,2,585.51,0.05
2929,1184,18,3,591.93,0.0
2930,1185,12,4,119.69,0.2
2931,1185,49,2,293.72,0.1
2932,1185,55,5,534.89,0.1
2933,1185,2,4,45.55,0.1
2934,1186,19,4,425.44,0.15
2935,1186,58,2,121.64,0.15
2936,1186,17,5,149.67,
2937,1187,13,4,20.66,0.0
2938,1187,30,3,94.7,0.05
2939,1187,2,2,45.57,0.0
2940,1188,25,1,365.97,0.05
2941,1188,4,4,642.19,0.15
2942,1188,34,5,779.44,0.0
2943,1188,24,3,254.54,0.2
2944,1189,14,3,259.78,
2945,1189,31,1,187.88,
2946,1189,52,5,66.16,
2947,1189,11,4,155.08,0.1
2948,1190,16,2,427.5,0.1
2949,1190,50,1,361.84,0.2
2950,1190,9,5,29.42,
2951,1190,6,1,483.34,0.2
2952,1191,24,3,249.16,0.15
2953,1192,15,5,161.98,
2954,1192,43,4,225.71,
2955,1192,3,5,533.83,0.1
2956,1193,44,3,769.5,
2957,1193,18,4,603.29,0.1
2958,1193,7,3,198.76,
2959,1194,59,2,736.57,0.05
2960,1194,12,5,121.06,0.15
2961,1194,17,3,155.66,0.2
2962,1194,49,5,314.23,0.2
2963,1195,31,2,179.25,0.05
2964,1195,7,4,210.33,0.2
2965,1196,42,3,483.13,0.2
2966,1196,44,5,762.03,0.0
2967,1197,51,1,170.06,0.05
2968,1197,43,2,253.13,0.15
2969,1197,4,5,637.98,0.15
2970,1198,52,5,68.22,0.2
2971,1198,8,3,193.65,0.2
2972,1198,35,2,517.84,
2973,1199,44,4,798.39,
2974,1199,33,2,616.53,0.15
2975,1200,13,5,20.96,
2976,1201,46,2,560.7,
2977,1201,33,5,680.69,0.2
2978,1202,43,4,250.6,0.0
2979,1202,37,2,63.99,0.0
2980,1202,24,2,277.65,0.05
2981,1202,28,5,294.56,0.2
2982,1203,29,4,201.94,0.05
2983,1203,15,2,165.28,0.15
2984,1203,5,5,744.34,
2985,1203,57,5,244.0,0.0
2986,1204,36,4,562.17,0.05
2987,1204,27,4,708.44,0.1
2988,1205,15,3,147.66,
2989,1205,44,3,801.78,
2990,1205,3,2,533.69,0.05
2991,1205,42,2,445.49,
2992,1206,40,1,701.77,0.15
2993,1206,35,1,521.1,0.2
2994,1206,30,4,105.51,0.1
2995,1207,5,1,667.32,0.0
2996,1207,40,4,649.7,0.15
2997,1207,58,4,108.88,0.1
2998,1208,1,2,704.71,0.2
2999,1208,49,3,321.02,0.2
3000,1209,44,5,770.42,0.05
3001,1210,2,4,41.77,0.05
3002,1210,42,4,474.57,0.1
3003,1210,27,3,710.41,0.15
3004,1211,11,1,137.05,0.1
3005,1211,13,5,22.75,0.1
3006,1212,51,1,183.46,0.0
3007,1212,13,4,20.03,0.2
3008,1212,36,4,597.49,0.1
3009,1212,14,3,255.52,0.15
3010,1213,42,1,473.59,
3011,1213,14,2,272.05,0.1
3012,1213,1,2,724.89,0.15
3013,1213,15,5,145.86,0.05
3014,1214,21,4,654.04,0.2
3015,1214,52,3,68.36,0.0
3016,1215,42,5,470.54,0.15
3017,1215,22,2,520.63,0.0
3018,1216,7,1,224.13,0.2
3019,1216,51,4,188.06,
3020,1217,57,2,252.8,0.15
3021,1218,44,4,785.99,
3022,1218,54,4,282.77,0.0
3023,1218,32,5,399.43,
3024,1218,2,4,43.63,0.15
3025,1219,41,1,40.7,0.05
3026,1219,27,4,677.92,0.2
3027,1219,10,2,681.05,0.05
3028,1220,3,4,507.06,0.05
3029,1220,10,2,607.34,0.15
3030,1220,34,1,826.93,0.2
3031,1221,21,4,717.41,0.1
3032,1221,1,1,650.6,
3033,1221,51,1,172.98,0.2
3034,1221,16,4,490.68,0.0
3035,1222,18,4,621.04,0.15
3036,1222,42,1,486.88,0.2
3037,1222,55,2,510.31,0.05
3038,1222,42,2,464.29,
3039,1223,25,5,338.81,0.2
3040,1223,29,5,223.2,0.2
3041,1223,57,3,250.64,
3042,1223,34,4,755.39,0.0
3043,1224,11,2,152.86,0.05
3044,1224,1,3,637.87,0.2
3045,1224,59,1,672.09,0.05
3046,1224,50,4,325.64,0.2
3047,1225,29,5,201.95,0.2
3048,1225,15,4,166.31,0.05
3049,1225,44,1,784.25,0.15
3050,1225,24,2,274.32,0.05
3051,1226,3,2,564.76,0.1
3052,1227,26,3,734.76,0.0
3053,1227,24,5,266.84,0.2
3054,1227,6,5,511.67,0.1
3055,1227,41,2,42.93,0.05
3056,1228,9,5,29.84,0.1
3057,1228,16,5,480.21,
3058,1229,50,4,347.95,0.15
3059,1229,42,3,485.03,0.0
3060,1230,43,1,234.82,0.0
3061,1231,44,1,723.37,0.0
3062,1231,1,1,697.3,0.2
3063,1231,59,2,735.05,0.15
3064,1231,59,4,748.58,
3065,1232,8,4,188.78,0.15
3066,1232,44,5,783.8,
3067,1232,31,5,181.02,0.15
3068,1232,53,4,324.27,0.1
3069,1233,18,1,605.95,0.2
3070,1234,39,2,162.05,0.05
3071,1234,60,1,395.61,0.1
3072,1234,32,1,449.92,
3073,1235,38,1,212.82,0.15
3074,1235,5,5,651.27,0.1
3075,1235,29,2,231.12,
3076,1235,39,3,150.01,0.0
3077,1236,27,1,740.64,0.0
3078,1236,7,5,201.93,0.05
3079,1237,57,4,244.1,
3080,1238,21,4,716.94,
3081,1238,16,2,476.6,
3082,1238,20,1,542.39,0.1
3083,1239,4,4,640.78,
3084,1240,39,5,155.22,0.2
3085,1240,59,2,715.96,0.15
3086,1241,31,1,172.36,
3087,1241,16,5,442.92,0.2
3088,1241,6,4,542.98,0.0
3089,1242,56,1,379.82,0.2
3090,1242,13,5,20.71,0.15
3091,1243,2,3,42.37,0.15
3092,1243,32,4,424.16,0.2
3093,1243,36,1,607.63,0.05
3094,1243,37,5,68.97,0.2
3095,1244,21,3,649.12,0.2
3096,1244,48,1,532.76,0.2
3097,1244,40,1,657.48,
3098,1244,38,1,205.88,0.2
3099,1245,4,4,625.78,0.2
3100,1245,44,4,787.72,0.05
3101,1245,37,2,71.03,
3102,1246,51,2,178.52,
3103,1246,4,3,597.12,
3104,1247,7,4,219.58,
3105,1247,20,1,605.74,0.2
3106,1247,37,2,62.27,
3107,1247,58,4,112.03,
3108,1248,14,4,271.89,0.15
3109,1249,54,3,274.89,0.0
3110,1249,34,3,798.7,
3111,1249,52,5,68.22,0.15
3112,1250,2,3,43.17,0.05
3113,1250,4,1,602.06,0.2
3114,1250,57,1,281.08,0.15
3115,1251,8,2,192.76,0.1
3116,1251,27,1,666.43,0.0
3117,1251,55,4,528.81,0.05
3118,1252,24,1,240.23,0.05
3119,1252,8,1,184.27,0.2
3120,1253,4,3,617.0,0.2
3121,1253,37,4,66.21,0.05
3122,1253,51,1,182.89,0.2
3123,1253,52,1,69.56,0.1
3124,1254,53,5,314.69,0.0
3125,1254,6,1,536.71,0.1
3126,1254,23,5,478.05,0.0
3127,1254,35,3,499.69,0.1
3128,1255,53,2,294.92,0.0
3129,1255,22,3,577.31,
3130,1256,22,4,521.7,0.0
3131,1256,15,1,164.3,0.15
3132,1256,47,4,375.37,0.1
3133,1257,5,4,720.32,0.1
3134,1257,56,1,342.41,0.2
3135,1258,48,5,540.9,0.05
3136,1258,45,4,399.36,0.0
3137,1258,11,4,145.22,0.15
3138,1258,5,5,685.13,0.1
3139,1259,59,3,694.46,0.1
3140,1259,25,1,362.62,0.0
3141,1259,57,5,251.29,0.0
3142,1260,45,2,356.91,0.1
3143,1260,5,3,657.1,0.0
3144,1260,47,1,385.54,0.15
3145,1261,51,1,174.06,
3146,1261,51,3,173.1,0.15
3147,1262,12,4,132.18,0.0
3148,1262,42,1,504.51,0.2
3149,1263,13,4,21.49,0.2
3150,1263,12,1,121.34,0.0
3151,1263,36,2,586.41,0.05
3152,1263,44,4,740.06,0.1
3153,1264,55,1,484.18,
3154,1264,23,4,546.5,
3155,1265,30,3,99.65,0.0
3156,1265,31,5,172.81,0.2
3157,1265,31,1,186.01,0.2
3158,1265,24,4,269.27,0.0
3159,1266,1,1,719.46,0.2
3160,1266,60,1,386.27,0.15
3161,1267,35,5,507.83,0.05
3162,1268,5,4,696.02,0.15
3163,1268,30,4,95.11,0.0
3164,1268,6,1,498.65,0.1
3165,1268,7,5,196.78,0.0
3166,1269,18,4,623.54,
3167,1270,7,2,205.03,0.1
3168,1271,48,3,514.58,0.1
3169,1271,29,3,226.42,0.15
3170,1271,26,5,713.77,0.2
3171,1271,30,3,99.69,0.2
3172,1272,4,4,680.89,0.15
3173,1272,8,3,185.13,0.05
3174,1272,14,5,273.49,0.05
3175,1272,1,1,668.89,0.1
3176,1273,28,5,290.86,
3177,1273,5,4,749.13,0.15
3178,1273,32,1,431.85,0.05
3179,1274,40,2,703.98,
3180,1274,7,3,198.28,0.2
3181,1274,11,5,149.99,0.2
3182,1274,48,5,474.49,0.05
3183,1275,32,2,398.01,0.15
3184,1275,38,1,210.03,0.2
3185,1276,59,5,707.57,
3186,1276,41,2,39.94,0.15
3187,1277,15,5,167.77,0.2
3188,1277,56,3,357.23,0.2
3189,1277,42,5,438.06,
3190,1277,36,5,621.1,0.1
3191,1278,28,1,280.39,0.1
3192,1278,45,4,374.19,
3193,1278,52,1,73.16,0.05
3194,1279,53,2,329.4,
3195,1279,18,4,649.06,0.05
3196,1279,47,4,366.39,0.05
3197,1280,26,5,829.32,0.2
3198,1280,37,5,67.72,0.0
3199,1280,51,3,190.93,0.0
3200,1281,31,4,183.53,0.1
3201,1281,47,3,347.37,0.05
3202,1281,54,5,243.7,0.2
3203,1281,28,1,276.94,0.05
3204,1282,39,2,157.23,0.15
3205,1282,9,3,30.05,0.1
3206,1282,50,2,366.17,0.15
3207,1282,16,3,452.98,0.15
3208,1283,24,5,279.22,
3209,1283,9,5,27.15,
3210,1284,12,4,127.13,0.2
3211,1284,37,5,61.43,0.2
3212,1284,37,5,64.31,0.15
3213,1285,15,1,147.57,0.1
3214,1285,9,2,30.53,
3215,1286,31,5,173.37,
3216,1286,49,2,282.57,0.0
3217,1286,33,5,682.15,0.2
3218,1286,34,2,804.39,0.1
3219,1287,41,5,41.49,0.0
3220,1288,38,2,205.96,0.15
3221,1288,10,1,623.05,0.2
3222,1288,35,4,525.91,
3223,1289,22,1,568.6,0.05
3224,1289,16,5,426.41,0.05
3225,1290,40,5,652.16,0.15
3226,1290,38,1,220.39,
3227,1290,19,5,422.39,
3228,1290,20,5,577.85,0.15
3229,1291,56,5,377.63,0.2
3230,1291,36,3,624.9,0.0
3231,1291,30,4,94.68,0.15
3232,1292,22,2,586.89,
3233,1292,19,3,397.15,
3234,1292,44,3,780.32,0.0
3235,1293,58,1,112.78,0.15
3236,1293,5,4,688.12,0.15
3237,1293,41,1,41.68,0.0
3238,1294,23,4,541.69,0.1
3239,1294,58,2,113.75,
3240,1295,44,3,696.36,0.0
3241,1296,23,4,485.1,
3242,1296,17,1,145.58,0.15
3243,1296,54,2,256.87,0.2
3244,1296,30,3,93.99,0.0
3245,1297,54,4,280.84,0.05
3246,1297,45,4,362.12,0.1
3247,1297,2,2,45.05,0.1
3248,1298,20,4,558.25,0.05
3249,1298,34,1,717.07,0.05
3250,1299,12,5,123.22,0.15
3251,1299,38,3,190.3,0.0
3252,1300,6,2,527.59,
3253,1300,11,5,155.48,0.2
3254,1300,42,4,437.27,0.15
3255,1300,55,4,513.5,0.15
3256,1301,39,3,151.62,0.0
3257,1301,36,3,559.3,0.2
3258,1301,7,1,222.48,0.15
3259,1301,34,1,766.8,0.15
3260,1302,54,5,276.12,0.15
3261,1302,22,4,522.55,0.15
3262,1303,52,2,71.54,0.05
3263,1303,57,5,271.97,0.15
3264,1303,49,2,314.14,
3265,1304,53,1,328.43,0.2
3266,1305,56,4,390.45,
3267,1306,2,1,46.52,0.05
3268,1306,18,1,617.08,0.15
3269,1307,38,3,208.83,0.2
3270,1307,18,5,657.07,0.0
3271,1308,46,4,623.0,0.05
3272,1308,6,3,516.82,0.05
3273,1309,60,5,381.42,0.15
3274,1309,28,5,295.65,0.05
3275,1309,14,1,273.72,0.2
3276,1309,52,5,64.59,0.2
3277,1310,10,5,673.56,0.15
3278,1310,50,2,335.98,0.05
3279,1311,47,4,388.03,0.15
3280,1311,11,5,157.23,0.05
3281,1311,46,5,588.34,0.05
3282,1311,53,1,326.93,0.05
3283,1312,17,3,148.44,0.2
3284,1312,41,1,44.17,0.15
3285,1313,32,4,423.63,0.15
3286,1313,14,5,283.84,0.15
3287,1313,49,4,282.04,0.0
3288,1314,6,4,516.61,
3289,1314,42,5,476.41,0.1
3290,1314,53,4,292.94,0.05
3291,1315,27,1,698.6,
3292,1315,25,2,342.96,0.1
3293,1315,37,2,61.61,0.1
3294,1316,17,1,157.73,0.0
3295,1316,56,5,367.25,0.1
3296,1316,22,1,569.74,
3297,1316,57,2,266.56,0.0
3298,1317,5,5,732.56,
3299,1318,42,3,445.25,0.05
3300,1319,57,2,270.16,0.1
3301,1319,53,2,315.98,0.0
3302,1319,50,4,374.82,0.05
3303,1320,49,1,303.85,0.2
3304,1320,35,5,464.98,0.0
3305,1320,16,5,467.95,
3306,1320,26,1,736.98,0.2
3307,1321,2,3,47.11,0.05
3308,1321,41,2,38.4,0.05
3309,1321,21,3,703.5,0.15
3310,1321,49,4,293.26,0.1
3311,1322,15,3,151.95,0.0
3312,1322,29,5,231.73,0.0
3313,1322,60,2,363.58,
3314,1322,50,2,345.08,0.1
3315,1323,46,1,581.56,0.15
3316,1323,37,5,70.9,0.0
3317,1323,57,3,277.78,0.15
3318,1323,17,4,142.77,0.0
3319,1324,3,2,544.57,0.0
3320,1324,52,3,65.52,
3321,1324,16,2,486.75,0.05
3322,1325,7,4,205.63,0.05
3323,1326,57,1,258.1,0.0
3324,1327,50,1,350.75,0.15
3325,1327,50,5,330.87,
3326,1327,42,3,447.01,0.2
3327,1327,2,3,46.08,
3328,1328,47,3,348.69,0.0
3329,1328,27,3,732.12,0.15
3330,1329,31,3,189.61,0.2
3331,1329,28,3,277.26,0.2
3332,1329,59,5,739.6,0.2
3333,1329,7,4,193.31,0.05
3334,1330,56,2,369.84,0.0
3335,1330,30,2,91.52,0.15
3336,1331,58,3,105.5,0.05
3337,1332,14,1,285.89,0.05
3338,1332,25,2,334.34,
3339,1332,17,3,160.03,
3340,1333,17,2,141.59,0.05
3341,1333,8,2,183.5,0.2
3342,1333,32,1,430.87,0.1
3343,1334,34,2,826.32,
3344,1334,36,2,576.85,0.1
3345,1335,46,3,622.09,0.2
3346,1335,13,3,20.63,0.15
3347,1335,51,3,176.12,
3348,1335,42,5,508.72,
3349,1336,12,2,121.05,
3350,1336,12,3,123.31,0.1
3351,1337,19,2,424.41,0.2
3352,1337,48,5,535.27,0.2
3353,1337,24,1,273.31,0.1
3354,1338,32,3,451.27,0.15
3355,1338,17,3,143.56,0.2
3356,1339,9,3,28.92,0.15
3357,1340,29,3,216.11,
3358,1340,4,4,650.25,0.05
3359,1340,53,4,318.92,0.05
3360,1341,16,4,459.76,0.1
3361,1342,44,2,784.58,0.05
3362,1342,58,5,110.64,0.2
3363,1342,43,3,221.49,0.2
3364,1343,15,1,157.31,0.05
3365,1343,57,3,272.38,0.1
3366,1343,19,5,392.84,0.0
3367,1344,53,5,309.13,0.15
3368,1344,45,5,349.97,0.15
3369,1344,4,3,674.92,0.2
3370,1345,34,3,745.5,0.2
3371,1345,13,3,22.81,0.05
3372,1346,30,5,99.71,0.1
3373,1346,24,5,243.3,0.05
3374,1346,37,1,67.35,
3375,1347,54,1,271.42,
3376,1347,10,2,663.48,0.0
3377,1348,13,1,22.75,0.15
3378,1348,20,5,563.57,0.1
3379,1348,11,5,154.23,
3380,1349,29,5,233.33,
3381,1349,28,4,307.32,0.2
3382,1350,16,2,435.02,0.1
3383,1350,13,2,22.29,0.2
3384,1350,11,4,142.91,
3385,1351,9,1,28.22,
3386,1351,60,4,388.85,
3387,1352,56,5,369.48,0.1
3388,1352,2,3,40.89,0.2
3389,1352,50,2,347.31,0.1
3390,1353,42,5,473.66,0.15
3391,1353,35,4,508.12,0.1
3392,1353,22,1,591.99,0.2
3393,1353,14,2,285.15,0.15
3394,1354,6,5,532.4,
3395,1354,25,3,378.01,
3396,1354,15,5,154.93,0.05
3397,1354,11,1,141.7,0.0
3398,1355,6,4,471.23,0.15
3399,1356,11,4,139.46,0.2
3400,1356,47,1,372.36,
3401,1356,51,4,178.7,0.15
3402,1357,40,4,734.34,0.15
3403,1357,6,5,475.32,0.1
3404,1357,31,5,173.42,
3405,1357,47,5,391.31,
3406,1358,23,5,527.56,0.05
3407,1358,57,5,246.8,0.15
3408,1358,8,1,206.42,0.15
3409,1359,47,2,357.63,0.15
3410,1359,2,3,45.44,0.15
3411,1360,28,1,274.44,0.2
3412,1361,32,3,407.59,0.2
3413,1361,37,4,64.47,0.15
3414,1361,5,3,688.68,0.05
3415,1361,48,1,498.42,0.0
3416,1362,38,5,213.87,0.1
3417,1362,8,4,202.89,0.1
3418,1362,34,4,775.89,0.2
3419,1363,18,5,651.28,0.0
3420,1364,28,4,310.96,0.2
3421,1364,54,1,277.38,0.1
3422,1364,36,2,651.69,0.2
3423,1364,55,2,518.71,0.05
3424,1365,11,1,137.17,
3425,1365,44,1,724.72,
3426,1366,12,5,114.86,0.0
3427,1367,24,1,260.95,0.1
3428,1368,59,1,685.97,0.2
3429,1369,10,4,597.12,0.2
3430,1369,33,4,687.75,
3431,1370,13,5,21.94,0.15
3432,1370,42,5,483.98,0.05
3433,1371,25,2,372.79,0.15
3434,1372,17,4,152.11,0.05
3435,1372,11,1,146.0,0.0
3436,1372,60,1,365.73,0.05
3437,1372,27,5,648.82,0.1
3438,1373,22,4,541.94,
3439,1373,32,2,427.92,0.0
3440,1373,36,5,612.07,0.1
3441,1374,46,3,612.12,0.05
3442,1374,27,3,726.52,0.05
3443,1375,29,1,216.33,
3444,1375,19,1,378.35,0.1
3445,1376,44,4,743.57,0.0
3446,1376,21,1,719.69,
3447,1377,57,3,278.06,0.15
3448,1377,58,4,114.23,
3449,1377,7,4,197.49,0.1
3450,1377,16,5,433.25,
3451,1378,14,1,274.88,0.2
3452,1378,17,3,154.58,
3453,1378,32,5,452.45,
3454,1379,30,5,102.45,0.2
3455,1379,11,1,155.11,0.0
3456,1380,8,4,190.47,0.05
3457,1380,25,5,384.06,0.1
3458,1380,37,1,62.82,0.15
3459,1380,30,1,93.62,0.15
3460,1381,3,1,520.07,
3461,1381,20,5,602.47,
3462,1382,6,2,507.8,0.15
3463,1382,14,1,288.42,
3464,1382,59,4,757.19,0.0
3465,1383,29,3,205.31,0.15
3466,1383,16,1,456.21,0.2
3467,1384,12,3,125.07,0.05
3468,1385,6,5,510.87,0.15
3469,1386,30,1,100.98,0.05
3470,1387,35,2,518.15,0.2
3471,1388,39,4,165.93,0.05
3472,1388,14,3,269.47,0.0
3473,1388,28,4,285.32,0.2
3474,1389,23,2,477.14,0.05
3475,1389,58,3,116.88,0.2
3476,1389,5,3,739.63,
3477,1389,53,1,314.24,
3478,1390,3,3,580.79,0.0
3479,1390,56,1,384.32,0.0
3480,1390,56,4,368.91,0.2
3481,1391,32,3,459.16,0.2
3482,1391,33,2,671.04,0.0
3483,1392,50,1,347.3,0.1
3484,1392,21,2,736.75,
3485,1392,29,4,213.85,0.15
3486,1392,20,3,612.25,0.2
3487,1393,21,2,681.18,0.2
3488,1393,57,1,241.06,0.0
3489,1394,11,4,147.62,0.1
3490,1394,32,5,447.75,0.0
3491,1394,52,1,67.88,0.05
3492,1395,42,3,472.8,0.1
3493,1395,60,1,363.42,0.1
3494,1395,41,1,38.78,0.15
3495,1395,34,4,798.68,
3496,1396,14,1,283.85,0.15
3497,1396,60,5,358.52,0.1
3498,1397,33,3,669.89,0.15
3499,1398,6,1,531.88,
3500,1398,60,3,341.18,
3501,1398,6,4,480.82,
3502,1398,4,4,589.02,0.15
3503,1399,3,4,579.99,0.15
3504,1399,48,3,507.79,0.1
3505,1400,15,1,169.15,0.1
3506,1400,60,4,370.47,0.1
3507,1400,14,3,253.56,
3508,1400,14,5,263.96,0.2
3509,1401,9,2,28.41,0.05
3510,1401,20,1,540.67,0.2
3511,1402,55,5,551.66,0.15
3512,1402,13,1,22.19,0.2
3513,1402,30,1,95.13,0.15
3514,1402,48,2,542.66,0.15
3515,1403,12,4,131.1,
3516,1403,57,5,270.13,0.15
3517,1404,1,5,719.23,0.15
3518,1404,13,4,22.84,0.2
3519,1405,53,5,291.38,0.2
3520,1405,31,1,197.64,0.0
3521,1405,13,5,22.96,0.2
3522,1405,22,1,524.08,0.0
3523,1406,19,1,395.09,
3524,1406,29,1,221.79,0.2
3525,1406,2,1,43.65,0.15
3526,1406,9,3,26.75,0.1
3527,1407,17,2,163.4,0.2
3528,1408,49,3,321.84,
3529,1408,27,1,664.89,0.05
3530,1408,41,3,40.34,0.05
3531,1408,25,3,341.38,0.05
3532,1409,56,5,340.14,0.0
3533,1410,30,5,96.78,0.1
3534,1410,12,5,129.63,0.15
3535,1410,10,5,662.01,
3536,1411,44,5,710.41,
3537,1411,33,3,663.98,
3538,1412,44,5,716.84,0.1
3539,1412,36,5,611.71,0.0
3540,1413,28,5,286.07,
3541,1413,26,2,729.92,
3542,1413,49,4,312.84,
3543,1414,53,4,295.69,0.0
3544,1415,31,2,192.53,
3545,1415,10,1,587.42,0.2
3546,1416,5,1,650.96,0.1
3547,1417,2,2,47.13,0.1
3548,1417,37,2,66.31,0.1
3549,1418,4,2,619.8,
3550,1418,41,4,41.76,0.15
3551,1419,29,3,229.78,0.1
3552,1420,38,2,196.66,0.2
3553,1420,18,3,589.88,0.0
3554,1420,28,1,268.21,0.05
3555,1421,58,1,116.16,0.15
3556,1422,19,3,414.93,0.15
3557,1422,45,5,394.52,0.05
3558,1422,26,3,771.86,0.15
